case_id,candidate,dice,precision,recall,pred_voxels,target_voxels,overlap_voxels,detected
case_0034,fusion_w0.60_t0.60,0.6068003487353035,0.973154362413386,0.4408411451729911,3576,7894,3480,1.0
case_0034,fusion_w0.60_t0.65,0.594556504888052,0.9757155247153059,0.427539903723806,3459,7894,3375,1.0
case_0034,fusion_w0.70_t0.35,0.792826133370726,0.9046613610509913,0.7055991892567702,6157,7894,5570,1.0
case_0034,fusion_w0.70_t0.40,0.7781659388640624,0.9144714334572109,0.6772232074985087,5846,7894,5346,1.0
case_0034,fusion_w0.70_t0.45,0.7620679380208863,0.924954792041727,0.6479604763103015,5530,7894,5115,1.0
case_0034,fusion_w0.70_t0.50,0.7442498095957774,0.9331550802121216,0.6189511021020788,5236,7894,4886,1.0
case_0034,fusion_w0.70_t0.55,0.7216366049810872,0.9405658457135344,0.5853813022541355,4913,7894,4621,1.0
case_0034,fusion_w0.70_t0.60,0.6916760586051427,0.9487632508812969,0.544210793006658,4528,7894,4296,1.0
case_0034,fusion_w0.70_t0.65,0.6513807531375302,0.9595660749483246,0.4930326830497935,4056,7894,3892,1.0
case_0034,fusion_w0.80_t0.35,0.7981054715108171,0.9029110684566493,0.7151000760061881,6252,7894,5645,1.0
case_0034,fusion_w0.80_t0.40,0.7849819494579169,0.9126930826042433,0.6886242715978103,5956,7894,5436,1.0
case_0034,fusion_w0.80_t0.45,0.7693668460228721,0.9199717962261238,0.6611350392694944,5673,7894,5219,1.0
case_0034,fusion_w0.80_t0.50,0.751411153758748,0.9256443537902361,0.6323790220412562,5393,7894,4992,1.0
case_0034,fusion_w0.80_t0.55,0.7331590279908234,0.9328767123269416,0.6038763617930024,5110,7894,4767,1.0
case_0034,fusion_w0.80_t0.60,0.7128370411125596,0.9392997721132396,0.5743602736248108,4827,7894,4534,1.0
case_0034,fusion_w0.80_t0.65,0.6851239002335255,0.9441601779734279,0.5376235115270616,4495,7894,4244,1.0
case_0050,nnunet,0.0,0.0,0.0,0,10460,0,0.0
case_0050,medformer_lcc_t0.25,0.5696602580981237,0.9149746192874049,0.41357552581222407,4728,10460,4326,1.0
case_0050,union_t0.25,0.5696602580981237,0.9149746192874049,0.41357552581222407,4728,10460,4326,1.0
case_0050,intersection_t0.25,0.0,0.0,0.0,0,10460,0,0.0
case_0050,medformer_lcc_t0.30,0.5575773853484471,0.9366117753193399,0.39694072657705837,4433,10460,4152,1.0
case_0050,union_t0.30,0.5575773853484471,0.9366117753193399,0.39694072657705837,4433,10460,4152,1.0
case_0050,intersection_t0.30,0.0,0.0,0.0,0,10460,0,0.0
case_0050,medformer_lcc_t0.35,0.540717948717579,0.9493397358920784,0.37801147227497317,4165,10460,3954,1.0
case_0050,union_t0.35,0.540717948717579,0.9493397358920784,0.37801147227497317,4165,10460,3954,1.0
case_0050,intersection_t0.35,0.0,0.0,0.0,0,10460,0,0.0
case_0050,medformer_lcc_t0.40,0.518637442412035,0.9609415416426257,0.35516252390023406,3866,10460,3715,1.0
case_0050,union_t0.40,0.518637442412035,0.9609415416426257,0.35516252390023406,3866,10460,3715,1.0
case_0050,intersection_t0.40,0.0,0.0,0.0,0,10460,0,0.0
case_0050,medformer_lcc_t0.45,0.4930059948611954,0.9724099099071722,0.33021032504748543,3552,10460,3454,1.0
case_0050,union_t0.45,0.4930059948611954,0.9724099099071722,0.33021032504748543,3552,10460,3454,1.0
case_0050,intersection_t0.45,0.0,0.0,0.0,0,10460,0,0.0
case_0050,medformer_lcc_t0.50,0.43124065769773445,0.9880136986267534,0.2758126195026044,2920,10460,2885,1.0
case_0050,union_t0.50,0.43124065769773445,0.9880136986267534,0.2758126195026044,2920,10460,2885,1.0
case_0050,intersection_t0.50,0.0,0.0,0.0,0,10460,0,0.0
case_0050,medformer_lcc_t0.55,0.31475673502186186,0.99088607594435,0.1870936902483871,1975,10460,1957,1.0
case_0050,union_t0.55,0.31475673502186186,0.99088607594435,0.1870936902483871,1975,10460,1957,1.0
case_0050,intersection_t0.55,0.0,0.0,0.0,0,10460,0,0.0
case_0050,medformer_lcc_t0.60,0.23926019335835286,0.9916376306551106,0.13604206500943017,1435,10460,1423,1.0
case_0050,union_t0.60,0.23926019335835286,0.9916376306551106,0.13604206500943017,1435,10460,1423,1.0
